id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
S;SUL;2022-02-26 01:00:00;2091.48510742;1637.00097656;266.91299438;1.00000000;13442.55300000;-9446.15400000
NE;NORDESTE;2022-02-26 02:00:00;3916.86694335;492.45098876;10156.60156250;0E-8;11875.16800000;2690.75200000
N;NORTE;2022-02-26 02:00:00;15187.29785156;866.58398437;229.44599914;0E-8;6055.10900000;10228.21899999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 02:00:00;51760.14400000;8548.48200000;10627.36300000;1.02300000;70937.01000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 02:00:00;30925.52929687;5539.80078125;6.00000000;0.02300000;40170.27800000;-3698.92499999
S;SUL;2022-02-26 02:00:00;1730.44995117;1649.64599609;235.31500244;1.00000000;12836.45699999;-9220.04600000
NE;NORDESTE;2022-02-26 03:00:00;3644.23388671;485.14801025;10053.24609375;0E-8;11653.19899999;2529.42900000
N;NORTE;2022-02-26 03:00:00;15329.22558593;867.43902587;122.45099639;0E-8;5960.76299999;10358.35299999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 03:00:00;50631.56700000;8585.30200000;10354.61000000;1.02000000;69572.50000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 03:00:00;30286.16015625;5558.36376953;6.00000000;0.01999999;39435.41999999;-3584.87600000
S;SUL;2022-02-26 03:00:00;1371.94702148;1674.35095214;172.91299438;1.00000000;12523.11700000;-9302.90600000
NE;NORDESTE;2022-02-26 04:00:00;3640.27294921;499.39999389;9747.98535156;0E-8;11481.26500000;2406.39300000
N;NORTE;2022-02-26 04:00:00;15324.61621093;871.30999755;91.99600219;0E-8;5876.65799999;10411.26399999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 04:00:00;49956.17600000;8640.95600000;10001.77400000;1.01300000;68599.92000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 04:00:00;29645.30664062;5551.82177734;6.00000000;0.01300000;38931.15400000;-3728.01199999
S;SUL;2022-02-26 04:00:00;1345.97998046;1718.42395019;155.79299926;1.00000000;12310.84200000;-9089.64499999
NE;NORDESTE;2022-02-26 05:00:00;3391.67504882;499.92999267;9825.75781250;6.37300014;10936.25700000;2787.47900000
N;NORTE;2022-02-26 05:00:00;15076.25781250;870.51702880;102.24700164;0E-8;5772.71500000;10276.30700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 05:00:00;49057.40900000;8626.44000000;10066.54100000;8.39200000;67758.78000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 05:00:00;29272.03125000;5528.40576171;5.50000000;1.01900005;38754.24299999;-3947.28600000
S;SUL;2022-02-26 05:00:00;1317.44396972;1727.58703613;133.03599548;1.00000000;12295.56699999;-9116.50000000
NE;NORDESTE;2022-02-26 06:00:00;2752.32910156;491.74301147;9419.54003906;354.64199829;10240.62400000;2777.63000000
N;NORTE;2022-02-26 06:00:00;14198.34375000;875.76501464;147.59100341;0.50000000;5490.70999999;9731.49000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 06:00:00;46836.58100000;8629.01000000;9723.11400000;457.30700000;65646.01000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 06:00:00;28463.47460937;5532.71777343;5.00000000;101.16500091;37916.07600000;-3813.71900000
S;SUL;2022-02-26 06:00:00;1422.43395996;1728.78405761;150.98300170;1.00000000;11998.60199999;-8695.40100000
NE;NORDESTE;2022-02-26 07:00:00;2641.87011718;479.32800292;9260.06542968;856.23199462;10189.33000000;3048.16500000
N;NORTE;2022-02-26 07:00:00;13068.07519531;875.14099121;148.57200622;1.00000000;5156.32900000;8936.45900000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 07:00:00;46454.87900000;8594.40100000;9683.50000000;1375.44700000;66108.23000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 07:00:00;29373.14648437;5510.23876953;5.50000000;517.21502685;38565.52900000;-3159.42800000
S;SUL;2022-02-26 07:00:00;1371.78698730;1729.69299316;269.36300659;1.00000000;12197.03900000;-8825.19600000
NE;NORDESTE;2022-02-26 08:00:00;2624.57299804;491.49099731;10039.13183593;1449.82299804;10312.02700000;4292.99200000
N;NORTE;2022-02-26 08:00:00;11501.02539062;872.31701660;242.02900695;2.00000000;5181.28099999;7436.09000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 08:00:00;46320.06700000;8465.32700000;10404.96700000;2249.33600000;67439.70000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 08:00:00;30731.40820312;5368.99707031;6.00000000;795.51300048;39380.63200000;-2478.71400000
S;SUL;2022-02-26 08:00:00;1463.06103515;1732.52197265;117.80599975;2.00000000;12565.75700000;-9250.36800000
NE;NORDESTE;2022-02-26 09:00:00;2596.50292968;480.06298828;9847.91406250;2298.34692382;10362.52899999;4860.29800000
N;NORTE;2022-02-26 09:00:00;10944.76171875;875.71997070;329.76000976;2.00000000;5167.53999999;6984.70200000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 09:00:00;46705.68100000;8437.70800000;10282.68400000;3190.73400000;68616.81000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 09:00:00;31679.91601562;5337.66796875;6.00000000;887.38702392;40551.46899999;-2640.49799999
S;SUL;2022-02-26 09:00:00;1484.50000000;1744.25695800;99.01000213;3.00000000;12535.26899999;-9204.50200000
NE;NORDESTE;2022-02-26 10:00:00;2627.51293945;530.97399902;9034.16113281;2531.47290039;10372.33400000;4351.78700000
N;NORTE;2022-02-26 10:00:00;10992.25683593;875.36199951;382.14099121;2.00000000;5173.76399999;7077.99600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 10:00:00;47687.57000000;8507.09700000;9513.54400000;3450.85600000;69159.07000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 10:00:00;32545.35742187;5365.71093750;6.00000000;913.88299560;41078.01200000;-2247.06100000
S;SUL;2022-02-26 10:00:00;1522.44299316;1735.05004882;91.24199676;3.50000000;12534.95699999;-9182.72200000
NE;NORDESTE;2022-02-26 11:00:00;2812.61303710;686.57702636;8207.51074218;2573.46093750;10374.60199999;3905.56000000
N;NORTE;2022-02-26 11:00:00;11894.71972656;879.28802490;384.63198852;2.00000000;5181.86500000;7978.77499999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 11:00:00;48431.49400000;8669.00400000;8713.96600000;3523.02000000;69337.48000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 11:00:00;32194.06445312;5354.56494140;6.00000000;943.55902099;41235.73399999;-2737.54499999
S;SUL;2022-02-26 11:00:00;1530.09594726;1748.57397460;115.82299804;4.00000000;12545.28300000;-9146.79000000
NE;NORDESTE;2022-02-26 12:00:00;2889.19799804;843.12097167;7554.61914062;2544.22509765;10289.13500000;3542.02800000
N;NORTE;2022-02-26 12:00:00;12262.70800781;879.44097900;374.87399291;2.00000000;5094.04000000;8424.98300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 12:00:00;48569.06300000;8784.16400000;8175.94600000;3473.09000000;69002.26000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 12:00:00;31878.24218750;5334.03076171;7.00000000;922.86499023;41375.57000000;-3233.43200000
S;SUL;2022-02-26 12:00:00;1538.91503906;1727.57104492;239.45300292;4.00000000;12243.51800000;-8733.57900000
NE;NORDESTE;2022-02-26 13:00:00;3552.97412109;837.46801757;6997.85009765;2403.69995117;10342.40899999;3449.58300000
N;NORTE;2022-02-26 13:00:00;12446.83691406;874.13397216;344.59698486;2.00000000;5192.49200000;8475.07599999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 13:00:00;49868.87400000;8753.92600000;7668.80300000;3378.52700000;69670.13000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 13:00:00;32259.13867187;5343.56494140;7.00000000;969.82702636;41554.82200000;-2975.29199999
S;SUL;2022-02-26 13:00:00;1609.92504882;1698.75903320;319.35598754;3.00000000;12580.40700000;-8949.36700000
NE;NORDESTE;2022-02-26 14:00:00;4115.28710937;845.62799072;6819.80712890;2298.21899414;10564.60399999;3514.33700000
N;NORTE;2022-02-26 14:00:00;13122.52929687;875.29302978;252.96499633;2.00000000;5384.53999999;8868.24699999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 14:00:00;51364.04000000;8743.69400000;7522.07200000;3259.30100000;70889.11000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 14:00:00;32516.18945312;5375.79003906;7.50000000;957.08197021;41979.64299999;-3123.08100000
S;SUL;2022-02-26 14:00:00;1610.03405761;1646.98303222;441.79998779;2.00000000;12960.32000000;-9259.50300000
NE;NORDESTE;2022-02-26 15:00:00;4047.60791015;819.86199951;7022.40576171;1973.80505371;10772.59499999;3091.08600000
N;NORTE;2022-02-26 15:00:00;13988.95410156;871.47802734;252.02799987;1.00000000;5455.24999999;9658.20999999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 15:00:00;52608.84800000;8658.44100000;7853.69000000;2874.24500000;71995.22000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 15:00:00;32781.18359375;5298.38281250;8.00000000;898.44000244;42616.00099999;-3629.99600000
S;SUL;2022-02-26 15:00:00;1791.10400390;1668.71801757;571.25598144;1.00000000;13151.37800000;-9119.29999999
NE;NORDESTE;2022-02-26 16:00:00;4126.00585937;810.12799072;7746.14501953;1486.98999023;10961.92700000;3207.34199999
N;NORTE;2022-02-26 16:00:00;14088.61718750;870.88098144;263.86700439;1.00000000;5495.04800000;9729.31699999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 16:00:00;53414.18800000;8461.04800000;8635.71500000;2250.47400000;72761.43000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 16:00:00;32464.26953125;5135.43017578;8.00000000;761.48400878;43015.71099999;-4646.52700000
S;SUL;2022-02-26 16:00:00;2735.29492187;1644.60900878;617.70300292;1.00000000;13288.73900000;-8290.13200000
NE;NORDESTE;2022-02-26 17:00:00;4880.78320312;698.30999755;7909.30175781;397.97799682;11239.30400000;2647.06900000
N;NORTE;2022-02-26 17:00:00;14115.15917968;870.66802978;267.41799926;0E-8;5458.17699999;9795.06799999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 17:00:00;55873.99000000;8493.16300000;8964.92100000;782.79100000;74114.87000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 17:00:00;33952.52343750;5265.03417968;8.00000000;383.81298828;43722.63999999;-4113.27099999
S;SUL;2022-02-26 17:00:00;2925.52587890;1659.15100097;780.20098876;1.00000000;13694.74400000;-8328.86600000
NE;NORDESTE;2022-02-26 18:00:00;6354.61181640;469.31298828;8821.90136718;5.33699989;12612.66600000;3038.49700000
N;NORTE;2022-02-26 18:00:00;14364.51855468;874.60101318;275.51400756;0E-8;5733.29600000;9781.33800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 18:00:00;59946.72900000;8353.53700000;9955.89700000;40.21900000;78296.38000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 18:00:00;36237.19531250;5315.88281250;8.00000000;33.88199996;45767.91800000;-4172.95799999
S;SUL;2022-02-26 18:00:00;2990.40307617;1693.73999023;850.48199462;1.00000000;14182.50200000;-8646.87699999
NE;NORDESTE;2022-02-26 19:00:00;5931.46484375;467.02600097;10195.23046875;0.00800000;12795.04900000;3798.68000000
N;NORTE;2022-02-26 19:00:00;14224.90429687;877.77099609;246.80799865;0E-8;6008.04700000;9341.43600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 19:00:00;62803.86500000;8381.52600000;11512.25000000;4.80300000;82702.44000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 19:00:00;38535.22656250;5311.46289062;8.00000000;3.79500007;48572.20699999;-4713.72400000
S;SUL;2022-02-26 19:00:00;4112.27099609;1725.26599121;1062.21203613;1.00000000;15327.14099999;-8426.39200000
NE;NORDESTE;2022-02-26 20:00:00;5312.56298828;483.26300048;10711.36816406;0E-8;12589.56000000;3917.63400000
N;NORTE;2022-02-26 20:00:00;14067.59863281;881.48297119;219.76800537;0E-8;5973.65200000;9195.19799999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 20:00:00;61085.46800000;8375.40800000;12319.39200000;4.82100000;81785.09000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 20:00:00;38431.75781250;5301.03710937;8.00000000;3.82100009;47910.64700000;-4166.03099999
S;SUL;2022-02-26 20:00:00;3273.54809570;1709.62500000;1380.25598144;1.00000000;15311.22999999;-8946.80100000
NE;NORDESTE;2022-02-26 21:00:00;5123.64697265;484.57199096;11066.86523437;0E-8;12598.74099999;4076.34300000
N;NORTE;2022-02-26 21:00:00;14066.67285156;886.75299072;271.17498779;0E-8;5993.81100000;9230.79000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 21:00:00;58718.01000000;8394.57000000;12838.29700000;4.79500000;79955.67000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 21:00:00;36864.44921875;5305.24511718;8.00000000;3.79500007;46609.61099999;-4428.12299999
S;SUL;2022-02-26 21:00:00;2663.24194335;1718.00000000;1492.25695800;1.00000000;14753.50900000;-8879.01000000
NE;NORDESTE;2022-02-26 22:00:00;4818.78808593;476.97299194;11522.79492187;0E-8;12522.83100000;4295.72499999
N;NORTE;2022-02-26 22:00:00;13807.42968750;884.00799560;290.42001342;0E-8;6026.41500000;8955.44299999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 22:00:00;55870.42700000;8379.37400000;13337.48600000;4.80600000;77592.09000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 22:00:00;35060.63671875;5298.48193359;8.00000000;3.80599999;44813.87599999;-4442.95199999
S;SUL;2022-02-26 22:00:00;2183.57299804;1719.91101074;1516.27099609;1.00000000;14228.97100000;-8808.21600000
NE;NORDESTE;2022-02-26 23:00:00;4511.24511718;478.05700683;12130.46484375;0E-8;12363.29799999;4756.46900000
N;NORTE;2022-02-26 23:00:00;13372.21582031;882.98400878;259.47000122;0E-8;6011.07599999;8503.59399999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-26 23:00:00;52735.57300000;8382.41500000;14013.94900000;4.84400000;75136.78000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-26 23:00:00;33107.94140625;5302.82812500;7.00000000;3.84400010;43111.26100000;-4689.64800000
S;SUL;2022-02-26 23:00:00;1744.17102050;1718.54602050;1617.01403808;1.00000000;13651.14600000;-8570.41500000
NE;NORDESTE;2022-02-27 00:00:00;3812.47600000;479.90900000;12281.89600000;0E-8;12144.59500000;4429.68599999
N;NORTE;2022-02-27 00:00:00;13583.97400000;880.81800000;231.93100000;0E-8;5937.70200000;8759.02099999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 00:00:00;49832.51100000;8387.06400000;14129.80300000;4.84500000;72354.22000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 00:00:00;31060.75700000;5309.23100000;7.00000000;3.84500000;41273.47199999;-4892.63899999
S;SUL;2022-02-27 00:00:00;1375.30399999;1717.10600000;1608.97600000;1.00000000;12998.45400000;-8296.06799999
NE;NORDESTE;2022-02-27 01:00:00;3019.57500000;494.29400000;12073.00800000;0E-8;11823.10500000;3763.77200000
N;NORTE;2022-02-27 01:00:00;13322.99400000;880.25700000;190.98800000;0E-8;5841.83200000;8552.40699999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 01:00:00;47369.71200000;8403.48400000;13728.44800000;4.81300000;69506.46000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 01:00:00;29819.54000000;5309.51600000;6.50000000;3.81300000;39490.14800000;-4350.77900000
S;SUL;2022-02-27 01:00:00;1207.60299999;1719.41700000;1457.95200000;1.00000000;12351.37200000;-7965.40000000
NE;NORDESTE;2022-02-27 02:00:00;2898.89999999;496.35100000;11822.97899999;0E-8;11584.99699999;3633.23300000
N;NORTE;2022-02-27 02:00:00;13108.63700000;884.44300000;168.49300000;0E-8;5721.12999999;8440.44299999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 02:00:00;45885.58100000;8079.55900000;13360.55300000;4.80900000;67330.50000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 02:00:00;28707.54200000;5219.57000000;6.00000000;3.80900000;38205.14300000;-4268.22200000
S;SUL;2022-02-27 02:00:00;1170.50200000;1479.19500000;1363.08100000;1.00000000;11819.23200000;-7805.45400000
NE;NORDESTE;2022-02-27 03:00:00;2898.09800000;490.00000000;11632.50100000;0E-8;11421.54900000;3599.05000000
N;NORTE;2022-02-27 03:00:00;13341.31800000;879.84500000;176.94300000;0E-8;5655.02199999;8743.08400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 03:00:00;45138.66700000;7876.78100000;12968.92600000;4.79500000;65989.17000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 03:00:00;27772.33900000;5210.00100000;6.00000000;3.79500000;37450.05500000;-4457.92000000
S;SUL;2022-02-27 03:00:00;1126.91199999;1296.93500000;1153.48200000;1.00000000;11462.54300000;-7884.21400000
NE;NORDESTE;2022-02-27 04:00:00;2906.60800000;486.22900000;11068.56800000;0E-8;11259.50900000;3201.89600000
N;NORTE;2022-02-27 04:00:00;13383.21300000;879.76700000;158.67100000;0E-8;5561.76800000;8859.88300000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 04:00:00;44696.12000000;7839.49200000;12209.04200000;4.79500000;64749.45000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 04:00:00;27257.54700000;5194.58400000;6.00000000;3.79500000;36797.23200000;-4335.30600000
S;SUL;2022-02-27 04:00:00;1148.75200000;1278.91200000;975.80300000;1.00000000;11130.94000000;-7726.47300000
NE;NORDESTE;2022-02-27 05:00:00;2806.92400000;477.65100000;10173.83400000;6.39400000;10678.32800000;2786.47500000
N;NORTE;2022-02-27 05:00:00;13410.62400000;881.25900000;152.09100000;0E-8;5497.38000000;8946.59399999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 05:00:00;44163.13100000;7850.40400000;11298.99400000;12.19000000;63324.72000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 05:00:00;26759.42599999;5222.20300000;5.50000000;4.79600000;36209.22099999;-4217.29599999
S;SUL;2022-02-27 05:00:00;1186.15700000;1269.29100000;967.56900000;1.00000000;10939.79000000;-7515.77300000
NE;NORDESTE;2022-02-27 06:00:00;2775.14100000;466.42700000;9544.09500000;398.07100000;9898.86100000;3284.87299999
N;NORTE;2022-02-27 06:00:00;12098.07300000;883.98399999;75.94799999;0.50000000;5229.65600000;7828.84899999
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 06:00:00;41557.46100000;7835.65800000;10387.16900000;480.38000000;60260.67000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 06:00:00;25478.18600000;5219.83500000;5.00000000;80.80900000;34773.84200000;-3990.01200000
S;SUL;2022-02-27 06:00:00;1206.06099999;1265.41200000;762.12600000;1.00000000;10358.30900000;-7123.71000000
NE;NORDESTE;2022-02-27 07:00:00;2565.18400000;476.83400000;9710.12699999;1339.14500000;9515.08900000;4576.20100000
N;NORTE;2022-02-27 07:00:00;11232.69900000;885.52000000;50.42400000;1.00000000;4980.01700000;7189.62600000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 07:00:00;39246.27000000;7845.32700000;10317.81400000;1814.47700000;59223.89000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 07:00:00;24261.29900000;5216.78699999;5.50000000;473.33200000;34508.07400000;-4551.15600000
S;SUL;2022-02-27 07:00:00;1187.08799999;1266.18599999;551.76299999;1.00000000;10220.70799999;-7214.67100000
NE;NORDESTE;2022-02-27 08:00:00;2092.45800000;484.05500000;10488.00600000;1702.01600000;9270.98400000;5495.55099999
N;NORTE;2022-02-27 08:00:00;10414.47200000;878.33500000;101.84600000;2.00000000;4806.05900000;6590.59400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 08:00:00;37155.69800000;7835.50400000;11426.72400000;2480.01600000;58897.94000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 08:00:00;23509.06000000;5211.17800000;6.00000000;774.00000000;34743.94500000;-5243.70700000
S;SUL;2022-02-27 08:00:00;1139.70800000;1261.93599999;830.87200000;2.00000000;10076.95400000;-6842.43800000
NE;NORDESTE;2022-02-27 09:00:00;2092.73400000;479.88500000;9701.11900000;1790.55000000;9060.45300000;5003.83500000
N;NORTE;2022-02-27 09:00:00;10654.35700000;880.84800000;131.42700000;2.00000000;4667.01400000;7001.61800000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 09:00:00;37362.00400000;7867.80400000;10707.10500000;2729.16700000;58666.08000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 09:00:00;23483.10300000;5217.12400000;6.00000000;933.61700000;34989.85900000;-5350.01499999
S;SUL;2022-02-27 09:00:00;1131.81000000;1289.94699999;868.55900000;3.00000000;9948.75400000;-6655.43800000
NE;NORDESTE;2022-02-27 10:00:00;2095.18400000;474.42499999;8822.85999999;1897.70000000;8924.01399999;4366.15500000
N;NORTE;2022-02-27 10:00:00;11272.63300000;878.29800000;204.16500000;2.00000000;4674.53900000;7682.55700000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 10:00:00;38560.36700000;7889.74700000;9711.08900000;2913.30500000;59074.51000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 10:00:00;24037.74900000;5214.21899999;6.00000000;1010.10500000;35429.85100000;-5161.77799999
S;SUL;2022-02-27 10:00:00;1154.80099999;1322.80500000;678.06400000;3.50000000;10046.10399999;-6886.93400000
NE;NORDESTE;2022-02-27 11:00:00;2172.49500000;465.98200000;8256.04899999;2155.54700000;8971.77199999;4078.30100000
N;NORTE;2022-02-27 11:00:00;11586.67199999;879.56600000;180.13800000;2.00000000;4649.15600000;7999.22000000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 11:00:00;39646.95000000;7876.85100000;8978.10400000;3200.58600000;59702.49000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 11:00:00;24694.92899999;5196.55099999;6.00000000;1039.03900000;35869.13899999;-4932.62000000
S;SUL;2022-02-27 11:00:00;1192.85400000;1334.75200000;535.91700000;4.00000000;10212.42399999;-7144.90100000
NE;NORDESTE;2022-02-27 12:00:00;2259.82699999;479.68100000;7654.36500000;2420.90699999;9006.58100000;3808.19899999
N;NORTE;2022-02-27 12:00:00;11487.73300000;882.37400000;218.81800000;2.00000000;4730.42100000;7860.50400000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 12:00:00;40269.87700000;7991.45900000;8357.48500000;3462.55600000;60081.38000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 12:00:00;25263.10300000;5190.74399999;7.00000000;1035.64900000;36184.62700000;-4688.13100000
S;SUL;2022-02-27 12:00:00;1259.21400000;1438.66000000;477.30200000;4.00000000;10159.74800000;-6980.57200000
NE;NORDESTE;2022-02-27 13:00:00;2563.66500000;471.43800000;6940.32700000;2475.46200000;9109.00800000;3341.88400000
N;NORTE;2022-02-27 13:00:00;11425.54400000;879.40100000;261.80399999;2.00000000;4855.38800000;7713.36100000
SIN;SISTEMA INTERLIGADO NACIONAL;2022-02-27 13:00:00;41219.60400000;8012.50600000;8056.94500000;3396.27800000;60685.33000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2022-02-27 13:00:00;25144.34599999;5164.48100000;7.00000000;915.81600000;36220.13399999;-4988.49099999
