id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2021-04-13 08:00:00;27445.87700000;8860.56500000;2.00000000;616.47500000;41035.79300000;-4110.87599999
S;SUL;2021-04-13 08:00:00;4535.72300000;2371.25700000;122.07500000;1.00000000;13795.34800000;-6765.29300000
NE;NORDESTE;2021-04-13 09:00:00;2698.67700000;690.25899999;3893.51100000;1631.12700000;11359.62700000;-2446.05300000
N;NORTE;2021-04-13 09:00:00;17929.32600000;997.85300000;179.96000000;2.00000000;6314.13899999;12795.00000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 09:00:00;54051.07400000;12903.61600000;4149.13800000;2320.50400000;73424.33000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 09:00:00;28362.02700000;8822.01899999;2.00000000;686.37699999;41872.18300000;-3999.76000000
S;SUL;2021-04-13 09:00:00;5061.04400000;2393.48500000;73.66700000;1.00000000;13878.38300000;-6349.18700000
NE;NORDESTE;2021-04-13 10:00:00;2689.69999999;738.48499999;3456.24600000;1648.38300000;11641.21000000;-3108.39600000
N;NORTE;2021-04-13 10:00:00;18054.95299999;1003.11000000;227.28500000;2.00000000;6346.77799999;12940.57000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 10:00:00;55439.90300000;12969.99300000;3744.62800000;2395.13500000;74549.66000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 10:00:00;28890.95500000;8829.95700000;2.00000000;743.75200000;42441.60899999;-3974.94500000
S;SUL;2021-04-13 10:00:00;5804.29500000;2398.44100000;59.09699999;1.00000000;14120.06200000;-5857.22900000
NE;NORDESTE;2021-04-13 11:00:00;2677.69500000;738.45400000;3606.34199999;1516.32400000;11704.30499999;-3165.49000000
N;NORTE;2021-04-13 11:00:00;17872.51900000;1006.85100000;345.57700000;2.00000000;6241.87600000;12985.07100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 11:00:00;55025.45400000;12925.45500000;4009.51200000;2272.02100000;74232.44000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 11:00:00;28633.69300000;8767.04500000;2.00000000;752.69700000;42211.99800000;-4056.56300000
S;SUL;2021-04-13 11:00:00;5841.54699999;2413.10499999;55.59300000;1.00000000;14074.26300000;-5763.01800000
NE;NORDESTE;2021-04-13 12:00:00;2780.23400000;727.31900000;3577.27899999;1504.41400000;11568.30600000;-2979.06000000
N;NORTE;2021-04-13 12:00:00;17806.85399999;1010.33500000;297.26299999;2.00000000;6215.50899999;12900.94300000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 12:00:00;53923.48900000;12924.33800000;3924.77400000;2250.02900000;73022.63000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 12:00:00;28966.84800000;8785.99200000;2.00000000;742.61500000;42082.30200000;-3584.84700000
S;SUL;2021-04-13 12:00:00;4369.55299999;2400.69200000;48.23200000;1.00000000;13156.51300000;-6337.03600000
NE;NORDESTE;2021-04-13 13:00:00;3424.56400000;715.09200000;3761.13300000;1489.08399999;11983.25400000;-2593.38100000
N;NORTE;2021-04-13 13:00:00;17776.75699999;1011.28400000;253.32200000;2.00000000;6339.71799999;12703.64500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 13:00:00;56111.55900000;12935.19500000;4072.23400000;2212.71200000;75331.70000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 13:00:00;29551.05899999;8811.27199999;2.00000000;720.62800000;42984.14099999;-3899.18200000
S;SUL;2021-04-13 13:00:00;5359.17900000;2397.54700000;55.77900000;1.00000000;14024.58700000;-6211.08200000
NE;NORDESTE;2021-04-13 14:00:00;3901.00700000;683.80800000;4129.45400000;1368.52100000;12246.83800000;-2164.04799999
N;NORTE;2021-04-13 14:00:00;17835.56300000;1036.62800000;294.18000000;1.50000000;6550.84600000;12617.02500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 14:00:00;57884.76300000;12839.56300000;4500.13300000;1952.08400000;77176.54000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 14:00:00;29865.96000000;8762.64499999;3.00000000;581.06300000;43769.81699999;-4557.14900000
S;SUL;2021-04-13 14:00:00;6282.23300000;2356.48199999;73.49899999;1.00000000;14609.04200000;-5895.82800000
NE;NORDESTE;2021-04-13 15:00:00;4071.14600000;635.28800000;4095.58000000;1103.37700000;12334.17800000;-2428.78700000
N;NORTE;2021-04-13 15:00:00;17894.21000000;1068.88700000;321.34300000;1.00000000;6543.87099999;12741.56900000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 15:00:00;59261.26800000;12542.49600000;4527.23700000;1652.16100000;77983.16000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 15:00:00;30710.69699999;8746.42999999;3.00000000;546.78400000;44249.85899999;-4242.94800000
S;SUL;2021-04-13 15:00:00;6585.21500000;2091.89100000;107.31400000;1.00000000;14855.25400000;-6069.83400000
NE;NORDESTE;2021-04-13 16:00:00;4045.92500000;647.15500000;3616.78400000;639.47200000;12108.67400000;-3159.33800000
N;NORTE;2021-04-13 16:00:00;18043.85300000;1086.72200000;358.24700000;0.50000000;6463.47600000;13025.84600000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 16:00:00;60328.44400000;12645.80900000;4087.44500000;1050.95100000;78112.65000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 16:00:00;31432.39499999;8822.98300000;3.00000000;409.97900000;44431.58100000;-3763.22400000
S;SUL;2021-04-13 16:00:00;6806.27100000;2088.94899999;109.41400000;1.00000000;15108.91800000;-6103.28400000
NE;NORDESTE;2021-04-13 17:00:00;4176.90800000;635.34399999;3567.64700000;111.78600000;11794.53500000;-3302.85000000
N;NORTE;2021-04-13 17:00:00;17905.60000000;1114.23100000;304.70200000;0E-8;6269.41500000;13055.11800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 17:00:00;59526.74100000;12693.34200000;3985.95400000;187.50500000;76393.54000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 17:00:00;31709.20399999;8856.17900000;3.00000000;74.71899999;43517.58899999;-2874.48700000
S;SUL;2021-04-13 17:00:00;5735.02900000;2087.58800000;110.60500000;1.00000000;14812.00300000;-6877.78100000
NE;NORDESTE;2021-04-13 18:00:00;4523.80799999;618.45200000;4320.82100000;0E-8;12169.88600000;-2706.80499999
N;NORTE;2021-04-13 18:00:00;17783.09400000;1051.76499999;254.61600000;0E-8;6231.59800000;12857.87700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 18:00:00;61971.79900000;12607.89100000;4721.75800000;1.21500000;79302.66000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 18:00:00;32795.35799999;8837.72399999;3.00000000;0.21500000;45787.92099999;-4151.62400000
S;SUL;2021-04-13 18:00:00;6869.53900000;2099.94999999;143.32100000;1.00000000;15113.25800000;-5999.44800000
NE;NORDESTE;2021-04-13 19:00:00;4148.28199999;619.51800000;5152.74200000;0E-8;11965.23600000;-2044.69400000
N;NORTE;2021-04-13 19:00:00;17473.61499999;1010.11300000;320.66400000;0E-8;6375.63699999;12428.75500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 19:00:00;60651.04100000;12534.96500000;5670.22600000;1.00000000;78857.23000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 19:00:00;32201.59499999;8799.76200000;3.00000000;0E-8;45502.92900000;-4498.57200000
S;SUL;2021-04-13 19:00:00;6827.54900000;2105.57200000;193.82000000;1.00000000;15013.43000000;-5885.48900000
NE;NORDESTE;2021-04-13 20:00:00;3956.59000000;632.05700000;5651.67399999;0E-8;11840.60500000;-1600.28400000
N;NORTE;2021-04-13 20:00:00;17462.48500000;1077.43699999;363.39900000;0E-8;6481.07900000;12422.24199999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 20:00:00;58420.97800000;12633.47500000;6321.00400000;1.00000000;77376.46000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 20:00:00;31577.38400000;8808.65100000;3.00000000;0E-8;44885.98700000;-4496.95199999
S;SUL;2021-04-13 20:00:00;5424.51900000;2115.33000000;302.93100000;1.00000000;14168.78600000;-6325.00600000
NE;NORDESTE;2021-04-13 21:00:00;3915.57900000;632.65200000;5927.60200000;0E-8;12398.31800000;-1922.48500000
N;NORTE;2021-04-13 21:00:00;17750.39100000;1093.71899999;372.60100000;0E-8;6676.66400000;12540.04700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 21:00:00;57804.42300000;12668.02200000;6634.93300000;1.00000000;77108.38000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 21:00:00;31089.06599999;8827.79599999;3.00000000;0E-8;44196.18299999;-4276.32100000
S;SUL;2021-04-13 21:00:00;5049.38700000;2113.85500000;331.72999999;1.00000000;13837.21300000;-6341.24100000
NE;NORDESTE;2021-04-13 22:00:00;3981.99300000;632.39100000;6296.07600000;0E-8;12494.73600000;-1584.27599999
N;NORTE;2021-04-13 22:00:00;17907.15900000;1101.63099999;377.17200000;0E-8;6741.36099999;12644.60100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 22:00:00;55199.95400000;12664.81800000;6985.22900000;1.00000000;74851.00000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 22:00:00;29427.27400000;8805.45900000;3.00000000;0E-8;42331.29100000;-4095.55800000
S;SUL;2021-04-13 22:00:00;3883.52800000;2125.33700000;308.98100000;1.00000000;13283.61300000;-6964.76700000
NE;NORDESTE;2021-04-13 23:00:00;3860.88400000;630.58400000;6141.63200000;0E-8;12226.15900000;-1593.05900000
N;NORTE;2021-04-13 23:00:00;17868.62900000;1104.23600000;369.70900000;0E-8;6810.15699999;12532.41700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-13 23:00:00;51617.99800000;12712.87200000;6837.16600000;1.00000000;71169.04000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-13 23:00:00;27789.43600000;8864.78000000;3.00000000;0E-8;39778.82000000;-3121.60400000
S;SUL;2021-04-13 23:00:00;2099.04900000;2113.27200000;322.82500000;1.00000000;12353.90000000;-7817.75400000
NE;NORDESTE;2021-04-14 00:00:00;3326.54100000;640.15500000;5736.57100000;0E-8;11888.15200000;-2184.88500000
N;NORTE;2021-04-14 00:00:00;17874.85200000;1094.62300000;349.18900000;0E-8;6649.94600000;12668.71800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 00:00:00;49486.54800000;11865.81200000;6418.47300000;1.00000000;67771.83000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 00:00:00;26456.94800000;8035.66300000;3.00000000;0E-8;37627.09400000;-3131.48299999
S;SUL;2021-04-14 00:00:00;1828.20700000;2095.37100000;329.71300000;1.00000000;11606.64100000;-7352.35000000
NE;NORDESTE;2021-04-14 01:00:00;3051.90600000;663.19300000;5544.81800000;0E-8;11481.39200000;-2221.47500000
N;NORTE;2021-04-14 01:00:00;17655.26700000;1074.56500000;335.36500000;0E-8;6455.98200000;12609.21500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 01:00:00;46460.42600000;11688.43700000;6272.53500000;1.00000000;64422.40000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 01:00:00;24060.11100000;7852.87800000;3.00000000;0E-8;35511.81000000;-3595.82100000
S;SUL;2021-04-14 01:00:00;1693.14199999;2097.80100000;389.35200000;1.00000000;10973.21400000;-6791.91900000
NE;NORDESTE;2021-04-14 02:00:00;3038.30000000;658.79400000;5437.19600000;0E-8;11265.15000000;-2130.85999999
N;NORTE;2021-04-14 02:00:00;17174.31399999;1041.70899999;287.51299999;0E-8;6313.36799999;12190.16800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 02:00:00;45130.35100000;11370.66900000;6094.77600000;1.00000000;62596.80000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 02:00:00;23225.19100000;7633.91700000;2.50000000;0E-8;34462.12900000;-3600.52099999
S;SUL;2021-04-14 02:00:00;1692.54600000;2036.24900000;367.56700000;1.00000000;10556.14900000;-6458.78700000
NE;NORDESTE;2021-04-14 03:00:00;3038.49300000;667.33899999;5613.91300000;0E-8;11062.54399999;-1742.79899999
N;NORTE;2021-04-14 03:00:00;16538.77699999;1007.02200000;153.99300000;0E-8;6144.57999999;11555.21200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 03:00:00;44396.90800000;11092.54700000;6107.92400000;1.00000000;61598.38000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 03:00:00;23156.79600000;7428.82400000;2.00000000;0E-8;33969.96000000;-3382.34000000
S;SUL;2021-04-14 03:00:00;1662.84200000;1989.36200000;338.01799999;1.00000000;10421.29500000;-6430.07300000
NE;NORDESTE;2021-04-14 04:00:00;2865.38300000;665.33000000;5758.50299999;0E-8;10946.51199999;-1657.29600000
N;NORTE;2021-04-14 04:00:00;16264.75099999;991.84300000;89.42600000;0E-8;6024.04799999;11321.97200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 04:00:00;44162.76800000;11032.43000000;6183.19300000;1.00000000;61379.39000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 04:00:00;23366.66099999;7384.36299999;2.00000000;0E-8;33927.29799999;-3174.27399999
S;SUL;2021-04-14 04:00:00;1665.97300000;1990.89399999;333.26399999;1.00000000;10481.53300000;-6490.40200000
NE;NORDESTE;2021-04-14 05:00:00;2863.50400000;648.40500000;5734.05899999;7.74099999;10526.90099999;-1273.19200000
N;NORTE;2021-04-14 05:00:00;17049.80299999;989.96300000;80.64800000;0E-8;6052.53399999;12067.88000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 05:00:00;45316.69100000;11041.34200000;6141.82500000;9.74100000;62509.60000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 05:00:00;23724.15600000;7400.81800000;2.00000000;1.00000000;34932.94000000;-3804.96600000
S;SUL;2021-04-14 05:00:00;1679.22800000;2002.15600000;325.11800000;1.00000000;10997.22400000;-6989.72200000
NE;NORDESTE;2021-04-14 06:00:00;2845.32600000;631.75799999;5298.39799999;250.76700000;10098.18499999;-1071.93600000
N;NORTE;2021-04-14 06:00:00;17221.21000000;998.72100000;103.67200000;0.50000000;5814.73600000;12509.36699999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 06:00:00;46191.04000000;11623.93000000;5732.43100000;306.44200000;63853.84000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 06:00:00;24056.20400000;7890.19400000;2.00000000;54.17500000;36031.76399999;-4029.19099999
S;SUL;2021-04-14 06:00:00;2068.30000000;2103.25699999;328.36100000;1.00000000;11909.15800000;-7408.24000000
NE;NORDESTE;2021-04-14 07:00:00;2935.63500000;635.17200000;4880.09400000;814.58900000;10629.95700000;-1364.46699999
N;NORTE;2021-04-14 07:00:00;17257.36200000;1082.76000000;198.14600000;1.00000000;5740.05800000;12799.21000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 07:00:00;48338.06000000;12579.71500000;5400.67200000;1167.98400000;67486.43000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 07:00:00;24991.37199999;8736.69000000;2.00000000;351.39500000;38171.35199999;-4089.89499999
S;SUL;2021-04-14 07:00:00;3153.69100000;2125.09299999;320.43200000;1.00000000;12945.06399999;-7344.84800000
NE;NORDESTE;2021-04-14 08:00:00;3296.47300000;636.41800000;5275.68099999;1074.09100000;11226.77600000;-944.11300000
N;NORTE;2021-04-14 08:00:00;17140.85000000;1119.57299999;239.06700000;2.00000000;5931.83100000;12569.65900000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 08:00:00;51055.32500000;12587.91100000;5818.99100000;1644.85400000;71107.08000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 08:00:00;26505.53599999;8725.99999999;2.00000000;567.76299999;40172.74499999;-4371.44600000
S;SUL;2021-04-14 08:00:00;4112.46599999;2105.92000000;302.24300000;1.00000000;13775.72900000;-7254.10000000
NE;NORDESTE;2021-04-14 09:00:00;3338.54100000;633.29599999;5245.26200000;1296.91800000;11516.07100000;-1002.05400000
N;NORTE;2021-04-14 09:00:00;17119.83000000;1121.36300000;229.01000000;2.00000000;6002.05900000;12470.14400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 09:00:00;52088.13000000;12561.41400000;5791.08500000;1992.03900000;72432.67000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 09:00:00;27445.89400000;8705.63600000;2.00000000;692.12100000;41033.74000000;-4188.08900000
S;SUL;2021-04-14 09:00:00;4183.86500000;2101.11899999;314.81300000;1.00000000;13880.79800000;-7280.00100000
NE;NORDESTE;2021-04-14 10:00:00;3349.06300000;633.40700000;4746.08199999;1365.75099999;11699.61400000;-1605.31099999
N;NORTE;2021-04-14 10:00:00;17432.67599999;1138.01000000;237.32400000;2.00000000;6204.47699999;12605.53300000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 10:00:00;53708.36800000;12570.39200000;5364.06200000;2122.70100000;73765.52000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 10:00:00;28277.22100000;8698.95000000;2.00000000;753.95000000;41731.12700000;-3999.00599999
S;SUL;2021-04-14 10:00:00;4649.40800000;2100.02499999;378.65600000;1.00000000;14130.30500000;-7001.21600000
NE;NORDESTE;2021-04-14 11:00:00;3354.50400000;633.11100000;3707.57300000;1331.70400000;11801.16200000;-2774.27000000
N;NORTE;2021-04-14 11:00:00;17541.59000000;1151.54100000;222.59300000;2.00000000;6224.44600000;12693.27800000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 11:00:00;54566.72700000;12562.50100000;4399.36600000;2064.22000000;73592.81000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 11:00:00;28603.47700000;8674.25400000;2.00000000;729.51600000;41580.89000000;-3571.64300000
S;SUL;2021-04-14 11:00:00;5067.15600000;2103.59499999;467.20000000;1.00000000;13986.31600000;-6347.36500000
NE;NORDESTE;2021-04-14 12:00:00;3284.90400000;642.93200000;3122.63400000;1307.58600000;11694.40500000;-3336.34900000
N;NORTE;2021-04-14 12:00:00;17474.83500000;1162.55900000;287.64000000;2.00000000;6185.04200000;12741.99200000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 12:00:00;53684.64800000;12580.86300000;3962.95300000;2041.83000000;72270.29000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 12:00:00;28049.47999999;8662.00600000;2.00000000;731.24399999;41406.49099999;-3961.76100000
S;SUL;2021-04-14 12:00:00;4875.42899999;2113.36600000;550.67900000;1.00000000;12984.35600000;-5443.88199999
NE;NORDESTE;2021-04-14 13:00:00;3370.67300000;648.59500000;2942.72900000;1114.23500000;12070.83500000;-3994.60300000
N;NORTE;2021-04-14 13:00:00;17696.88299999;1220.61100000;226.57400000;2.00000000;6401.16699999;12744.90100000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 13:00:00;56493.72600000;12699.93100000;3780.92400000;1782.31000000;74756.89000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 13:00:00;28916.17300000;8723.00700000;2.00000000;665.07500000;42481.89400000;-4175.63900000
S;SUL;2021-04-14 13:00:00;6509.99699999;2107.71799999;609.62100000;1.00000000;13802.99500000;-4574.65899999
NE;NORDESTE;2021-04-14 14:00:00;3827.38900000;644.21600000;2556.36200000;1049.22599999;12397.13300000;-4319.94000000
N;NORTE;2021-04-14 14:00:00;17895.37200000;1334.57000000;276.95500000;1.50000000;6655.87300000;12852.52400000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 14:00:00;58713.85200000;12924.48100000;3582.84600000;1672.00900000;76893.19000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 14:00:00;29594.06700000;8844.83600000;3.00000000;620.28300000;43463.86700000;-4401.68099999
S;SUL;2021-04-14 14:00:00;7397.02400000;2100.85900000;746.52900000;1.00000000;14376.31500000;-4130.90300000
NE;NORDESTE;2021-04-14 15:00:00;4081.61800000;645.74500000;2898.02900000;743.40800000;12344.61300000;-3975.81300000
N;NORTE;2021-04-14 15:00:00;17940.48500000;1374.67100000;278.42500000;1.00000000;6712.60599999;12881.97500000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 15:00:00;59428.07400000;12806.32400000;4069.21700000;1301.62400000;77605.24000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 15:00:00;29966.87000000;8866.21900000;3.00000000;556.21600000;43896.44000000;-4504.13500000
S;SUL;2021-04-14 15:00:00;7439.10100000;1919.68900000;889.76300000;1.00000000;14651.58000000;-4402.02700000
NE;NORDESTE;2021-04-14 16:00:00;4140.58000000;630.31499999;3164.28599999;332.36900000;12109.07999999;-3841.53000000
N;NORTE;2021-04-14 16:00:00;17980.91800000;1409.48000000;267.04000000;0.50000000;6597.51500000;13060.42300000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 16:00:00;59682.64800000;12863.88400000;4411.00300000;661.74200000;77619.28000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 16:00:00;30153.66599999;8838.17499999;3.00000000;327.87300000;44019.24900000;-4696.53500000
S;SUL;2021-04-14 16:00:00;7407.48400000;1985.91400000;976.67699999;1.00000000;14893.43300000;-4522.35800000
NE;NORDESTE;2021-04-14 17:00:00;4148.43899999;635.96100000;2882.87299999;30.94900000;11858.13900000;-4159.91699999
N;NORTE;2021-04-14 17:00:00;17725.77200000;1445.24100000;283.61000000;0E-8;6282.17600000;13172.44700000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 17:00:00;58681.71300000;12959.89000000;4173.24200000;103.22300000;75918.07000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 17:00:00;30805.98000000;8844.37400000;3.00000000;71.27400000;43145.82000000;-3421.19199999
S;SUL;2021-04-14 17:00:00;6001.52200000;2034.31399999;1003.75900000;1.00000000;14631.93300000;-5591.33800000
NE;NORDESTE;2021-04-14 18:00:00;4243.94500000;651.99599999;3601.19899999;0E-8;12194.92800000;-3697.78800000
N;NORTE;2021-04-14 18:00:00;17870.89699999;1480.87800000;251.69200000;0E-8;6273.31699999;13330.15000000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 18:00:00;61558.99100000;13057.84600000;4922.25900000;1.23800000;79540.33000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 18:00:00;32598.50300000;8839.44400000;3.00000000;0.23800000;46019.96900000;-4578.78399999
S;SUL;2021-04-14 18:00:00;6845.64600000;2085.52799999;1066.36800000;1.00000000;15052.12000000;-5053.57800000
NE;NORDESTE;2021-04-14 19:00:00;4061.13899999;667.51399999;4782.51499999;0E-8;11914.96999999;-2403.80200000
N;NORTE;2021-04-14 19:00:00;17439.02299999;1502.02700000;241.94800000;0E-8;6462.33499999;12720.66300000
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 19:00:00;59420.51500000;13167.93600000;6192.36300000;1.00400000;78781.82000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 19:00:00;31338.47500000;8901.55300000;3.00000000;0.00400000;45622.40300000;-5379.37099999
S;SUL;2021-04-14 19:00:00;6581.87800000;2096.84200000;1164.90000000;1.00000000;14782.11000000;-4937.49000000
NE;NORDESTE;2021-04-14 20:00:00;4063.28400000;671.11300000;5575.53900000;0E-8;11807.88200000;-1497.94600000
N;NORTE;2021-04-14 20:00:00;17320.15100000;1513.81800000;222.00600000;0E-8;6548.67800000;12507.29699999
SIN;SISTEMA INTERLIGADO NACIONAL;2021-04-14 20:00:00;57124.01700000;13195.54000000;7049.63500000;1.00300000;77370.20000000;0E-8
SE;SUDESTE/CENTRO-OESTE;2021-04-14 20:00:00;31163.68900000;8918.83500000;3.00000000;0.00300000;44941.95700000;-4856.42999999
